index,tweet
13317,"🌍🌿👇 Solidarity Greta and fellow strikers...!✌️💚🌱 School strike week 180: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿 SKOLSTREJK FOR KLIMATET....
#FridaysForFuture 🗣️📢🌍🗣️📢 #ClimateStrike #UprootTheSystem ✊🗣️📢🌍🗣️📢✊"
13320,"Consider the commitment of young voices rising every week speaking truth to powerful world leaders who turn a deaf ear to their pleas to act responsibly with haste in this #climateemergency.

Join @GretaThunberg’s strike week 179. #FridaysForFuture #ClimateStrike #UprootTheSystem"
13326,"Our water is dwindling and our air is dirty. Renewable energy needs to be available for all! CLEAN ENERGY NOW✊️ END FOSSIL FUELS
Strike #:6 

#SustainableNevada #RenewableEnergy #FFFlasvegas #FridaysForFuture https://t.co/MrHvqSw5iy"
13330,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:"
13331,"Humanity can't do without Nature, but Nature will probably get by without us.

Find out more about the threat of climate change to our biodiversity in this (brief but expository) article:

https://t.co/ip6x7WqHlI

#RestorEarth
#FridaysForFuture"
13338,"Week 111. I do not have the energy to post this week, I have become quite depressed due to a terrible personal situation. I felt that I cannot break a streak of protesting for over two years about climate change. So, as always: social justice is climate justice. #FridaysForFuture"
13345,Week58 #ClimateStrike #actnow #fridaysforfuture @fridaysforfuture @extinctionrebellionfrance @extinctionrebellion @emmanuelmacron @ursulavonderleyen @potus @vp @elizabeth.truss.mp  IT'S THEIR FUTURE https://t.co/31mcDeB7Fx
13348,Farmers in Kenya waiting for rains from blue skies is a reminder that our #climate has really CHANGED.. time to ACT.#ClimateAction #ClimateEmergency #ClimateBrawl #FridaysForFuture #ClimateResilience
13352,My week 35th #ClimateStrike in japan🇯🇵 #FridaysForFuture #NoWar https://t.co/HZR45qM9C2
13354,"Ohne #Klimaerwärmung -51°.😜 CHINA APPROACHES -50C, RECORD COLD IN THE DOMINICAN REPUBLIC; SUMMER SNOW DOWN UNDER, ANOTHER 12 *MONTHLY* LOW TEMP RECORDS FELLED. #Klimaschwindel #Klimakrise #Klimakatastrophe #Klimakleber #FFF #Fridaysforfuture #Klimaschutz  https://t.co/qi9pTpTDGe"
13364,Let's listen to scientists who are demanding a rapid boost in #ClimateAction to stay within 1.5 of warming! #IPCCReport. It is time to stop investing in fossil fuels infrastructure and work on scaling #RenewableEnergy. #FridaysForFuture #ClimateStrike https://t.co/Qb1wriIeJQ
13377,Climate justice is mental health justice. #FridaysForFuture @Riseupmovt @vanessa_vash @Fridays4future https://t.co/fUAqxO6i1h
13378,"New single Our World out now.
If we dont think and act now our planet will not be a pretty place for future generations.
#ClimateCrisis #FridaysForFuture #futuregenerations #spotify #applemusic #deezer #amazonmusic #tidal #NewMusic 
https://t.co/b7ngQWxe8s"
13379,Make Earth Cool Again #FridaysForFuture  https://t.co/EsCOeuOglb
13386,"“The climate crisis is no longer an abstract future or a news article about a far-off country. It’s here - it’s now.”
Katharina Maier, Fridays for Future US #FridaysForFuture https://t.co/CvPJnnPk2L #ClimateWeekNYC https://t.co/S6r0ELDnAj"
13388,Greenpeace: RT @GretaThunberg: School strike week 179. #FridaysForFuture #ClimateStrike #UprootTheSystem https://t.co/TxhdK2FMHU
13393,The Kenya vision 2030 does not have the words Climate change. Dr. Gibson Kiragu. But there are now other documents that support Climate change initiatives in CC action.#ClimateEmergency #FridaysForFuture https://t.co/HQRIFpkVjW
13396,"School strike week 214. #FridaysForFuture #ClimateStrike #PeopleNotProfit
213 - 🌍✊🏾📢
212 - 🌍✊🏾📢
School strike week 211.  https://t.co/ZheP7vQLBL Don't Gas Africa 
We stand Against 
Fossil Fuels 
#IStandAgainstFossilFuels
 #FloodReliefFund2022
#COY27 #COP27 #TheClaudesSENLaw https://t.co/NMIIlKrppI"
13400,It's Friday and my support goes to #FridaysForFuture #ClimateStrikeOnline #ClimateStrike
13409,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

You've been fooled by Greta Thunberg:"
13421,"As we continue to clear cut old growth forests and replace them with tree farms that won't be fully mature in 40 years, it is time to consider their chances of surviving global warming. University of Arizona forest scientist Dave Breshears says, 1/

#fridaysforfuture #oldgrowth https://t.co/99XfsiuqzU"
13423,"School strike for climate week 173 in Stockholm, Sweden! Today we were joined by the Malala to talk about how our movements can work together to achieve full climate justice, leaving no one behind. #FridaysForFuture #EducateGirls https://t.co/EF4YlyzWq4"
13424,"The #fridaysforfuture movement has a major shortage of programmers and computer science specialists. This is the most important discipline to stop climate change.
@Luisamneubauer"
13434,"Climate strike 🇺🇬. 
#ClimateCrisis is a Gender crisis.

#FridaysForFuture #ClimateStrike #PeopleNotProfit #16Days https://t.co/7WijyRp3Dj"
13441,"Austria: The glaciers withdrew slightly less in the 2020/2021 measurement period compared to previous years. On average, the glaciers withdrew by 11 meters, before that it had been 15 meters. 🤔 #news #climatechange #fridaysforfuture  https://t.co/ASAEVSwIaE"
13445,"Big oil is wringing humanity dry. We need a fossil fuel non-proliferation treaty

https://t.co/HDP524FYMx

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#ClimateTalk
#stopfossilfuel
#twiff, 2, #Fridaysforfuture, Sweden, Svedmyra https://t.co/8WqCh1hHyL"
13456,"@AlanTonelson You obviously haven't read or understood the article you linked to.

It is NOT about a nuclear power plant that can solve the problem with nuclear waste, but about a normal repository in which this waste has to be stored for tens of thousands of years.

#FridaysForFuture"
13467,#ecocide fuels #war Govt+SystemsChange =PlanetarySurvival+CitizensAssemblies=OurOnlyHope #FridaysForFuture #ActNow #UprootTheSystem #ExtinctionRebellion #GreenpeaceCA #JustStopOil
13471,We braved through a sea of disapproving looks &amp; managed to get the message across at today’s #FridaysForFuture Protest Let the world know ! All lives matter stop Racial discrimination at borders &amp; beyond #AfricansinUkraine #blm #StopWar #racisminwar #Rassismus https://t.co/ohiawz8anG
13477,"GretaThunberg: RT @climateact_ngs: To start the journey towards a greener future requires action from us. We must not wait for the effects of climate change to consume us.
#climateactionclub
#ClimateCrisis 
#fridaysforfuture https://t.co/c54oML1eMf"
13510,"It's 4 years since #Greta began the #FridaysForFuture #ClimateStrike 
This is for the future of humanity.
Never give up, never say die."
13516,TODAY: What SCOTUS’ recent decisions mean for climate action: Biden must lead on the climate emergency https://t.co/YEsGzR0rJd WHEN: 12 Eastern/11 am Central/10 am Mountain/9 am Pacific. @WeDemandJustice + @CenterForBioDiv + Aide 4 Congresswoman Cori Bush (D-MO) #FridaysforFuture
13529,"#ValkyriesTimeOff - School strike week 202. #FridaysForFuture #ClimateStrike #PeopleNotProfit 

""The Claude's SEN Law"" |  Campaign - Sign the Petition! https://t.co/qcVdkggTt7 via @UKChange 

Blog Link - https://t.co/X6nHhVmiH1
#TheClaudesSENLaw"
13536,"Stop #FossilFuels &amp; #ForestBiomass burning!

Prioritize Life not death!

Safer local energy! #ClimateCrisis!

twiff all Activists' Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Now on #FridaysForFuture.org/map

#StandWithUkraine️

#Twiff, 1, #ClimateAction"
13547,"“Save Earth &amp; STAND FOR PLANET”
Graphic Credit : @MFaiqSA 
#UprootTheSystem #FridaysForFuture
#ClimateStrike
#StandForPlanet https://t.co/rkpzh2hRNS"
13549,"Old growth forests promote happiness!

https://t.co/uqBpBvitEE

#fridaysforfuture #oldgrowth #ancientforest #protectourforests
#saveoldgrowth #savefairycreek #forests #betterwithforests #worthmorestanding #naturalasset #indigenous #leadership https://t.co/sCgw78vfmz"
13554,"""They Are Destroying Our Environment"" | Vanessa Noise #rolandmartinunfil... https://t.co/1u2y25Hm0h via @YouTube #Apache #Cherokee #PoorPeoplesCampaign #FridaysForFuture"
13563,"Scotty is a fossil fuels industry puppet.
#Australia needs to elect climate leaders and dump climate deniers and fossil fuels industry puppets.
#ActOnClimate #auspol #biodiversity #ClimateCrisis #ClimateReport #environment #ExtinctionRebellion #FridaysForFuture"
13568,".
Feeling fearful about the future? What you can do to fight climate change

https://t.co/jREPMaK0DN

#ClimateChange
#climateaction #climate  #RacetoZero #actonclimate #ClimateEmergency #globalwarming #fridaysforfuture"
13569,"#FridaysForFuture tune this week has to be ""The Scientist"" by Coldplay, dedicated to all of the scientists this week who rebelled against lack of government climate action, and especially @ClimateHuman @CharlieJGardner @JorgeRiechmann https://t.co/h2HL5fzDbu"
13571,".
Afraid and anxious, young protesters demand #ClimateAction
via @wirereporter @ABCPolitics

https://t.co/NTSjBv3xR5

#FridaysForFuture
#ClimateChange #GlobalWarming #climate  #ClimateCrisis #ClimateEmergency"
13575,"School strike for climate week 182, back in Ullapool.

As @JurassicWorld Dominion opens today it serves as a reminder that if we don't ditch fossil fuels &amp; switch to green renewable energy we are in danger of going extinct too !

#PeopleNotProfit #FridaysForFuture #ClimateStrike https://t.co/enYsJ3ZDc5"
13587,"Take #climateaction now,  people are already dying from effects of climate change. At 4°c it will an end game not Just in Uganda but world wide. Act now. People are dying. 
#FridaysForFuture @Riseupmovt https://t.co/FuKV2aoqnE"
13595,Support #FridaysForFuture  Global Climate Strike Sept 23rd....
13603,"#ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction  #GlobalWarming #FridaysForFuture  #ClimateChange #Renewables  #Greenwashing           

You've been fooled by Greta Thunberg:"
13606,"For the fifth day of #museumweek the topic is #environmentMW, let’s talk about Sustainable Museums for Cultural Heritage Resilience. 

Read the details on: 
https://t.co/jXgPvqc93Q

#schgpk
#environment #FridaysForFuture #Fridays4Future #planetEarth #globalWarming #climateChange https://t.co/pKG54zmE3h"
13618,"Adding your #ClimateStrike to the map.
Want to know how to do it yourself? You can find the manual in the bot's bio!
#twiff, 1, #FridaysForFuture, Peru, Lima
Please announce your #GlobalClimateStrike on the map https://t.co/p9Y5Cv5hrh"
13619,"We are the least responsible for the climate emergency, but we are the ones who suffer the most from its consequences. 

Thank a lot for all #MAPA 

#MAPA #COP27 #LossAndDamage #FridaysForFuture # https://t.co/ixdzgY5RCv"
13620,"https://t.co/e0mLrw9Nzt #oil #gas #climate #FridaysforFuture #ExtinctionRebellion #Gruenen #GroenLinks #D66 #DieLinke #SPD #Scholz #Europe

NYT:  European governments are taking back control of #energy markets, reversing years of free-market policies"
13622,"@Ros_Rodriguez_ @DoemenR @FFF_SAJ @DawnRoseTurner @fischerdata @inbusiness4good @fromjimbarnes @Living4Earth @jha_yatendra @sigfusok @PTrebaul @FFF_Aus @Sdg13Un @ibraheemlass @TomsTweeters @KaoHua3 @solhog @FFFMapCount @Thakrarkhelan @FFF_Jour @Vinnisha8848 @endelstamberg @kathleenmartsch @jojoju15 @arty_gital @monopolsiedler @luckmann2008 @XR_Aufstand @Alexand99589931 @voicetopeople @arifismail0 @Jnwamson @shantaw_nur @AnthonyGleeson4 @KabilaObbo @kaynair @krosenlund_com @Andrew88820142 @GeraldKutney @GretaThunberg @fff_tui @bella_linne @klimataktion @RobHoenen @NakabuyeHildaF @antonioguterres @AaravSeth_ @KambojAnanya @BhavreenMK Week 214, September 23 🙏

#ClimateCrisis #ClimateStrike

#FridaysForFuture.org/Register

Both Arctic and Antarctic have joined our #GlobalClimateStrike

Week 214
Countries 78
Strikes 722

Week 213 Sept 16
Countries 65
Strikes 504

#Twiff, 4, #Fridaysforfuture, #Sweden, Vännäs https://t.co/thTGUJ0swQ"
13629,"📢 ON SEPTEMBER 23RD, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE! 📢

Join us once again for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit!

Check out 👉 https://t.co/aM4DNDGQW1

#FridaysForFuture #GlobalClimateStrike https://t.co/UCxLzYB0Xa"
13634,"We need to be clear about our expectations for Egypt! No more empty words, there is no time for that. We demand #ClimateJustice &amp; #ClimateActionNow. As the Ocean continue to rise, so shall we!

#PeopleNotProfit 
#LossAndDamageFinanceNow! 
#FridaysForFuture  #Ghana4ClimateJustice https://t.co/KdQqw7BOol"
13642,"@domipalmer is a Youth U.K environmentalist with 
@climatelive &amp; #fridaysforfuture.
https://t.co/cgXn8K35aw"
13644,Week 117. The Finnish parliament's grand committee must uphold the nature restoration law. Finland is scaremongering people in order to get out of paying for the destruction caused to our ecosystems. Those responsible must pay. #FridaysForFuture #NatureRestorationLaw https://t.co/abkxWSTmVU
13655,"A year of record-breaking extreme weather.. Last year was hell.. this year is ever worse..

https://t.co/eIwgvzJZBb

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel https://t.co/21WtYAH2Ar"
13661,"#ClimateLeader Greta sporting a summer look celebrates Week 203 of the #ClimateStrike from a woodland location. 

Enjoy your #FridaysForFuture endeavors out there comrades.

#ClimateAction #RightNow goddammit!"
13665,"We must halve our emissions by 2030 -The IPCC Report
Time is running out 🕑
#ClimateCrisis #climatecantwait #FridaysForFuture #globalwarming #theworldisonfire #ActNow #Congress"
13667,"As color blind politicians call nuclear and gas green, will the courts stand by science?

Can we expect the power holders to be just non violence?

#ClimateJustice!
#ClimateEmergency!

Week 177,
@FFFMapCount

#twiff, 2, #FridaysForFuture #Sweden,, Svedmyra, 2022-01-07 https://t.co/ow679BzHas"
13669,"THE END OF FOSSIL ENERGY: #BoycottTesla - #Greta is Right - #FridaysForFuture https://t.co/D2myQyEIxc #commodities ,#shortages ,#rates, #inflation ,#economy, #OIL , #markets ,#crash ,#realestate , https://t.co/IHwe8kNZrw"
13673,"Pakistan is under water right now! The situation in Kohistan.
#FridaysForFuture 
#FloodSituation
@GretaThunberg https://t.co/X9rV6Qgztw"
13679,"You can be anything, you want to be in the #SeaHorseArmy. #Sustainability #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture"
