index,tweet,label
10477,"Happy Earth Day 
let's save our mother earth 

#earthday2022 #FridaysForFuture #ClimateStrike #PeopleNotProfit #InvestInPlanet 

@AranyakJoy @FFFinBD @Fridays4future @GretaThunberg @SaleemulHuq @ChildRightsCnct https://t.co/65Qq6btvsI",0
10478,"What do we want? We want climate justice!🇧🇩✊

#FridaysForFuture 
#PeopleNotProfit
#ClimateAction
#ClimateJustice
@GretaThunberg
 
@Fridays4future https://t.co/Y39uc1WQVL",0
10479,"#SaturdayMorning and UK wind farms are generating 13.91GW (55.78% of our electricity), more again than all the other sources combined. Wind power, changing forever how we generate electricity and essential as a key part of our energy mix #Ukraine #Russia #FridaysForFuture https://t.co/eIICchF4Lb",0
10481,Attention: Plastic bags are terrible for the environment. Take #ClimateAction by using reusable bags at the store instead of using plastic bags. #FridaysForFuture https://t.co/cd9lH8886M,0
10482,"@GretaThunberg Another #FridaysForFuture, STILL with too little #ClimateAction from government and business.🤨⚠️⌛️

The #ClimateCrisis IS solvable, folks: #vote for leaders who WILL take EFFECTIVE action ASAP.🗳️✅

There's PLENTY we can ALL do every single day to help:

https://t.co/bNBrPzSAn8",0
10483,"5/5
most important youth-movement worldwide is the movement against global warming. the youth does not ask for for more freedom but for more state.
#fridaysforfuture",0
10484,"Julian Cribb on the Climate Crisis

https://t.co/4JZCHlpOLT

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
10485,"@monkeymonk2012 This image is complete nonsense made by liars for distribution to very uneducated people

The average annual CO2 emissions from all volcanoes worldwide combined are less than 1% of the average annual CO2 emissions from fossil fuels burned by humans 

#FridaysForFuture",0
10486,@DepEd_PH SCHOOL STRIKE FOR CLIMATE !! #FridaysForFuture,0
10491,"#ClimateCrisis has hit Gulu hard today.
Gulu, city in northern Uganda &amp; previously a war zone area wasn't left out.
This brings to our attention the urgent need to embrace #ClimateAction.
@Fridays4future @GretaThunberg @vanessa_vash @NakabuyeHildaF
#UNCCDCOP15 #FridaysForFuture https://t.co/7rwFD4jPci",0
10492,"#ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike    

You've been fooled by Greta Thunberg:",1
10493,"Week 97

Next global strike in a month. We need to take urgent #ClimateAction before it is to late. #PeopleOverProfit #ClimateCrisis #ClimateStrike #ClimateEmergency #FaceTheClimateEmergency #FridaysForFuture #FFFPortlandMetro #ClimateActionNow #ClimateCantWait https://t.co/XLeZRyzcYO",0
10494,"Happy #EarthDay!

Reduce #FossilFuels dependence!

Create safer local energy! #ClimateCrisis!

twiff all Activists' Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Now on #FridaysForFuture.org/map

@FFFMapCount #WorldCleanUP

#Twiff, 1, #EarthDay, #Sweden, Gullmarsplan",0
10495,"Please record your actions on the map.
It helps people to find strikes near them.
You can use @twiff_bot to record your strike on the FFF map:
#twiff, 1, #FridaysForFuture, Italy, Rome",0
10496,"#FridaysForFuture in Perth,On.  We need #GreenJobsNow. #MentalHealth #Housing and #SocialJustice are all #ClimateJustice issues! We cannot afFORD to wait. June 2nd. @OntarioGreens #VoteGreen https://t.co/paSfxYJZAP",0
10497,"Climate Justice, Right here, Right now.
Demanded #ClimateJustice &amp; #LossAndDamageFinanceNow. 

@GretaThunberg @FFF_Bangladesh @Fridays4future #FridaysForFuture #ClimateEmergency https://t.co/PliJhwUYE7",0
10498,"#UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion #GlobalWarming #ClimateChange 

You've been fooled by Greta Thunberg:",1
10499,"So proud of my daughter and other organizers for their big #fridaysforfuture climate strike school walkout.

✅ organization
✅ participation 
✅ creativity 
✅ energy

Can you say, There’s so much hope for the future?! https://t.co/KofTUDyaPS",0
10500,#FridaysForFuture #Dublin #GlobalClimateStrike Week 172 great to see @BelvedereSJ well represented today @GretaThunberg #StandWithUkraine https://t.co/tfeytPrKBq,0
10501,"Climate change and sustainable development news: BREAKING NEWS:German climate activists aim to stir... https://t.co/ByZmOTP59w
#FridaysForFuture
@GretaThunberg",0
10502,"From Milan to Glasgow, young Moroccans commit to fighting climate change. UN action to empower young people to take #ClimateAction  and reduce the CO2 emissions that are heating the planet https://t.co/8iRoqGZ7ia via @selwyn_manning #FridaysForFuture #GretaThunberg #ClimateCrisis",0
10504,"Today at 2PM, concerned youth and adult allies will gather at Queen's Park for a #FridaysForFuture Climate Strike. Head over to listen to compelling young speakers and support them in their fight for a greener future. #PeopleNotProfit https://t.co/LU8k2xcMtI https://t.co/5VoZ1aNwB2",0
10506,"We need renewable energy, now more than ever!
You can use @twiff_bot to record your strike on the FFF map:
#Twiff, 1, #FridaysForFuture, Poland, Lancut",0
10507,Waking up on the greatest day of the week and being full of those #FridayVibes and that #FridayFeeling all over again 🎉🎉🎉🎉 #Friday #Fridays #FridayMorning #FridayVibe #FridayLove #FridayFeels #FridayMood #FridaysForFuture #FridayMotivation #FridayFeelings #FridayThoughts https://t.co/ipyC0EckIi,0
10509,"As climate impacts are increasing in China, raising the specter of social unrest, the country moves forward on clean energy because it is in their national interest.  #ActOnClimate #FridaysForFuture",0
10511,GretaThunberg: School strike week 191. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate https://t.co/EjkXxjjeEz,0
10512,Thousands call for ‘climate reparations and justice’ in global protests - https://t.co/21iQg2aDZy #FridaysForFuture #GlobalClimateStrike #ClimateActionNow,0
10513,"Restoration &amp; sustainable agriculture in action. 
 We( @MitiAlliance) are setting up;Tree nursery, Kitchen garden, Orchard &amp; Training pupils at Kirangari Pri. Sch.

Engage. Empower. Sustain

#ClimateCrisis #FridaysForFuture #SaveSoil #conservation #ClimateEmergency #ActNow https://t.co/G7zyswgdLh",0
10514,"#GlobalWarming #FridaysForFuture   #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction        

You've been fooled by Greta Thunberg:",1
10516,"Fossil fuels continue to drive the #ClimateCrisis and the price we would have to pay for delayed action would be great. We must not wait to see even worse climate impacts, which will come at a great cost to our economies, our people and the environment #FridaysForFuture",0
10517,On #FridaysForFuture we have a double whammy at #noWeymouthCompressor - disturbing toxic soil to enable toxic methane compressor to operate in #environmentaljustice community. 🦗🦗from @FERC @SenWarren @SenMarkey @RepStephenLynch @MassGovernor @MassLtGov @MassAGO @EEASecretary,0
10519,"#Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike 

When green solutions are not clean and green:",0
10520,"Today I mark 1 year since I started striking every Friday for #FridaysForFuture
Its been a whole year since then🌳🌎
We are still speeding in the wrong direction
We all are in this #ClimateCrisis together✊🏻
We'll get our #ClimateJustice Together!!
@GretaThunberg 
@Fridays4future https://t.co/sRf0l4BFUb",0
10521,"The next global #ClimateStrike is getting closer! This Friday, March 25th, we will take it to the streets again to protest for justice - for our present and our future.

Here is some information to get you started! 🧵
#FridaysForFuture #PeopleNotProfit
(Design by @namevdelang ) https://t.co/TA9AkGmMCL",0
10522,"From the #playlist
KIDSTRIKE! by Jim Bob
""It does feel like my last record...""
Exclusive interview.
Read more and listen: https://t.co/lzKEpoOo6E
#musicto #FridaysForFuture #FaceTheClimateEmergency #climatecrisis https://t.co/a5TGvK2b0a",0
10523,"Please register your action on the map using this link
https://t.co/GaI8JLOXle

You can use @twiff_bot to record your strike on the FFF map:
#twiff, 50, #FridaysForFuture, India, Meerut",0
10524,"#ClimateCrisis #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",1
10526,"A senior environment expert from economic commission for Africa (ECA),Linus Motor noted that, #Africa loses 5% to GDP to climate change, increasing up to 15% in some countries.
#fightfor1point5
#EndFossilFuels 
#PeopleNotProfit 
#RiseUp 
#FridaysForFuture https://t.co/wlJWhhU374",0
10527,"The Truth About Carbon Taxes

https://t.co/6XUrwEBkXE

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
10528,"""Climate change threatens to drastically increase the number of people globally in danger of food insecurity."" -  Joshua Weshuli 

🔗 https://t.co/v8wsvjwLeQ

#changamkiaclimate #fridaysforfuture #ClimateEmergency  #COP27  #Youth4Climate #conversations https://t.co/A6KvQlNrqL",0
10529,We will report live on the #GlobalClimateStrike at 7.30 am on @asaaseradio995 tune in and learn more from Nii Noi and Gaeten. #YRE #ClimateStrike #FridaysForFuture https://t.co/W2Zr5E1B8r,0
10530,see this family from Dubai is supporting our vigil for #ParisAgreement #Fridaysforfuture https://t.co/Le3yVTaxpz,0
10532,"… burning, air-conditionization and road expansion, and demand improvement in bus services &amp; greenery. Profit should not get priority over the welfare of people &amp; protection of environment.

#PeopleNotProfit #FridaysForFuture #Climatecrisis #SaveMumbai #Noconcrete @AUThackeray https://t.co/POxbkUk5CG",0
10534,"@BhuttoZulfikar Indeed! @fbhutto If #climateaction is not taken, the
 global south will be uninhabitable
by 2070. #Heat waves,  rising
temperatures,and humidity will kill thousands of people. #ClimateEmergency
#FridaysForFuture",0
10535,"#CO2 is 417.43 @NOAAClimate ,
-1.33 ppm from BAU,
in week 177 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#ClimateJustice 
#UprootTheSystem :
“The actions @LeoDiCaprio is promoting …
fail to properly confront power.”
@mollytaft #DontLookUp 
https://t.co/SDrzw2a8gK https://t.co/C0KMeZXdaB",0
10537,Environment education is important in our community.                                 strike for #Climatejustice.                 #FridaysForFuture.                                One billion trees for Africa.              crissy Nankya    @GeraldKutney @ endel  therberg,0
10538,"#FridaysForFuture 

If we do not stop the abuse of Earths resources: our air; our soil; our water 

When?

#ClimateCrisis",0
10539,"Thousands call for #climate #reparations &amp; #justice in #global #protests!!!

#FridaysForFuture strikes in about 450 places demanded rich countries pay for damage from global heating!!

#ClimateJustice #ClimateAction #ClimateEmergency #ClimateCrisis 
https://t.co/7rvJzbeNcc",0
10542,Don’t throw your future away. Join the #SeaHorseArmy &amp; Make the world a better place! #Environment #ClimateAction #fridaysforfuture #Decarbonization #extinction #endangered #marine #conservation #change https://t.co/gPsuGyqbq3,0
10543,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!
#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #LifesBetterWithTrees #actnow… https://t.co/Ze4YJUQfWo https://t.co/kUv9mophOL",0
10545,"My school Strike for Climate
#FridaysForFuture 
#FridayThoughts 
#FridayMotivation 
#pollution
#ClimateEmergency 
#ClimateCrisis #ClimateStrike https://t.co/OGgWlHI0rU",0
10546,"""Ecosystems, the fabric of life on which we all depend, are declining rapidly because of human actions.""

https://t.co/cyt7sa9RUF

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",0
10548,"Today's #fridaysforfuture, the movement was started by @GretaThunberg and has since inspired so many young people to protest and fight for their #future !

#climate #ClimateCrisis #ClimateActionNow #youthempowerment #fight #fridaymorning #SGD13 https://t.co/B1gQ7pvw7y",0
10549,"School strike for CLIMATE CHANGE , girls own SCHOOLS @Riseupmovt @FFFMAPA #FridaysForFuture https://t.co/YqCWZCTDEf",0
10554,"Getting ready 🥳 for tomorrow!
#GlobalClimateStrike 📢
Join us at Mambo water fall freetown Sierra Leone!
#LossAndDamageActionDay 
#FridaysForFuture 
@FFF_SierraLeone 
@GretaThunberg @FFFMAPA . https://t.co/G7wk0icksl",0
10557,"#UniClimateStrike in Berlin! Everyone should stand up, strike and stop the fossil society, creating a regenerative one, especially using and changing institutions like universities. The heat in India and Pakistan is unimaginable.  #FridaysForFuture #PeopleForFuture https://t.co/3uPHuaPFAL",0
10559,"#NewsForTeens
Norway is one of the world’s most environmentally friendly countries and at the same time a huge producer of the fossil fuels blamed for global warming. Here’s more: https://t.co/4ss375UDIU #FridaysForFuture",0
10561,@WhiteHouse Happy Easter! Let's protect these beautiful wildlife and #gocarfree for the planet ! #istayontheground #leaveoilinthegroud and #eatonlyplants as the most recent IPCC report tells us to. #stopecocide #fridaysforfuture !,0
10563,"It's time for @AfDB_Group to #stopfunding #fossilfuels, set an immediate #ban on new #fossilfuel projects &amp; publish a roadmap for #phasingout all #fossilfuel development financing. This is necessary to advance the just transition in Africa🌍✊ #ClimateStrike #FridaysForFuture https://t.co/SjKt7wwV8m",0
10564,"Don't be silent in a #PlanetaryEmergency.
We can't drink oil 
We can't eat coal 
We can't breathe the so-called natural gas #LNG.
Everday is #EarthDay!
#InvestInOurPlanet #RedAlertOnClimate #FridaysForFuture  #EarthDay2022 https://t.co/6XoZRJEcmo",0
10565,"40-50 people at #FridaysForFuture #GlobalClimateStrike #PeopleNotProfit Coos Bay, Ore.

Sponsored in part by Movement for People’s Democracy @ForPnw

Speakers include candidates Doyle Canning @Canning4Oregon (D-U.S. Representative) and Kamryn Stringfield (Coos Bay City Council) https://t.co/s4u9EK91DW",0
10566,"In front of the parliament this week too + asking for #ClimateAction as always! 📣
#FridaysForFuture #climatestrike #nytonpakko #ilmastolakko https://t.co/jjbWXQMHjO",0
10568,"Preach what you do and let your deeds be reflected, climate emergency is really and is hitting us so first with harmful effects, let's start acting now and make every day a day to celebrate climate and mother nature. #FridaysForFuture  #itscoderedfortheplanet #ClimateStrike https://t.co/RUPkLgAt1f",0
