index,tweet,label
12282,"According to the #climateclock, in 2 days we have only 6 years until we pass the 1.5°C limit if we don't emit less CO2.
And now we already notice the effects of climate change with the current heat wave.

#ClimateEmergency #climate #FridaysForFuture #Hitzewelle #Trockenheit",3
12283,"Announcing the new @twiff_bot here to help you get your #ClimateStrike on the map.
Want to know how to use it? You can find the manual in the bot's bio!
#twiff, 2, #FridaysForFuture, Bangladesh, Dhaka",1
12285,"Why the world is unraveling 
An age of apocalypse is telling us: Change or Die https://t.co/MccVwMhehY #FossilFuels #Hydrocarbons
#FridaysforFuture #ClimateEmergency",1
12287,Funny how this FFF-bot retweet all tweets tagged with #FridaysForFuture,2
12288,"Mantashe rallies behind coal producers
Bloomberg
1 February 2022

#FridaysForFuture
#Energiewende
#Klimawandel
#Ruhrkultour
#EIKE

https://t.co/ksg0NElFL1",1
12289,"Michael Moore Presents: Planet of the Humans | Full Documentary
https://t.co/LVVNncPmZY 
#Umwelt #Umweltschutz #Artenschutz #energiepauschale #ErneuerbareEnergien #erneuerbare #FridaysForFuture #Klimakatastrophe #Scientistsforfuture #Mustsee",3
12290,"WE DEMAND A FUTURE! #FridaysForFuture 
#IStandWithClimateActivists #ExtinctionRebellion",1
12292,"Traffic #Noise slows children’s memory development

""Pupils’ vital attention skills stunted by ‘toxic’ peaks of road noise heard from the classroom""

#Pollution #FridaysForFuture 

@OrbPlanet @ECOWARRIORSS @EarthAccounting @ap4ca @parents4future

https://t.co/kns9KKMeQ9",3
12293,"Years before the climate crisis was part of national discourse, this memo to the president predicted catastrophe

https://t.co/AzzZxC5wlm

#Pollution
#Climatecrisis
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel",3
12296,"Keep in touch with us on Every Wednesday as we focus contribution of our women heroes on climate justice.
#WomensHistoryMonth #womenonclimatejustice #greenpeace #FridaysForFuture #IPCC #climatechange #green #SaveSoilAtUN https://t.co/W3c1uvV1q6",1
12298,"Why do we have tp choose between the environment and the economy?, Why not make the environment the Economy 
#ClimateCrisis #FridaysForFuture #CleanEnergy #conservation #ClimateEmergency https://t.co/intUGPyW6k",1
12300,"#FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming       

You've been fooled by Greta Thunberg:",2
12301,"#Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange 

You've been fooled by Greta Thunberg:",2
12302,"#Global #Climate #Strike: 
Why the World's #Youth Are Calling for #Reparations &amp; #Justice

The nations being hit hardest by #ClimateChange are those that did the least to cause it.

#ClimateJustice #HumanRights #ClimateAction #GlobalSouth #FridaysForFuture
https://t.co/fnLl2Odvnt",1
12303,School Strike for Climate week 165 in Germany! #FridaysForFuture https://t.co/EFZe1oP3ol,3
12305,"@F4FStrikers @GeraldKutney Indeed war intensifies #ClimateCrisis.

It depends on world #leaders and #politicians to stop wars. accept Climate Change and Start Preventing #ClimateCrisis for saving the #Earth, Next Generations, and Species that are at Risk of Extinction

#ActNow
#Twiff 
#FridaysForFuture",1
12306,Climate Strike For Peace and Stability @Riseupmovt @FFFMAPA #FridaysForFuture #Stockholm50 #PeopleNotProfit https://t.co/25WYhk3AbK,3
12307,"Is Forgetting Climate in the Middle of Other Major Crises a serious issue?

https://t.co/skr41krDy9

@TomsTweeters @f4fYStrikers @GeraldKutney @JanineClimate @endelstamberg @fff_aus @FFF_Jour
#FridaysForFuture
#ClimateCrisis
#ClimateDenial
#EndFossilFuels
#twiff
#ClimateTalk",3
12311,"We have all the technology to get off of fossils fuels and be more prosperous than ever in the process.

Let us not wait for IPCC report to start taking action.

📍#ClimateStrike Week: 72
#stopfakerenewables
#TaxTheRich
#PeopleNotProfit
#FridaysForFuture @GretaThunberg https://t.co/51ajdYk1qd",1
12312,"#GlobalWarming  #FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",2
12313,"#GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",2
12314,"@EliotJacobson @T0Paine The problem is that a lot of people, including #FridaysForFuture, disregard any rules of physics. I'm a mathematician myself and I did work for 4 years on unit commitment in power prodution and later on 6 years on gas transport (SIAM book Koch et al.) Some ideas are just ideology",2
12315,"In 2019 millions marched globally for #climateaction . #Climatecrisis the'other pandemic' https://t.co/7ZFP1QPkWD #auspol #climateemergency #FridaysForFuture #UN #environmental #schoolstrike4climate #climatestrike #climate 
@GretaThunberg",1
12316,"“Fight today for a better tomorrow.”
#UprootTheSystem #FridaysForFuture #StandForPlanet #DontLookUp https://t.co/s2y7w6j6eB",1
12318,Planet over profit.#FridaysForFuture @Riseupmovt https://t.co/GYiQtkcniP,3
12320,It's Friday and my support goes to #FridaysForFuture #ClimateStrikeOnline #ClimateStrike,1
12321,"#FridaysForFuture #Helsinki 🇫🇮
#GoodFriday April 15.2022🐣

Today we’re a small yet dedicated group of strikers demanding #climateaction on steps of Parliament of #Finland🏛

FULL support to @elokapina and @GreenpeaceSuomi activists✊ Ban all fossil fuels from #Russia!🇷🇺 #climate https://t.co/6mWSq1ANjl",1
12322,Germany's Climate Movement  https://t.co/ziYLfa1i6Y  #PeopleAreRevolting #Germany #ClimateCrisis #FridaysForFuture #Cars #Coal #Forests #SchoolStrike,3
12324,"@NiaRichichi To never kill animals  being vegan is more than a diet and since cars kill more wildlife than hunters, trappers, poachers, deforestation and pollution combined I'm also a flight free and #carfreevegan as well. #stopecocide #FridaysForFuture #endspeciesm",3
12325,Still demanding improved mitigation &amp; adaptation actions that address #ClimateCrisis calling on large scale investors to support this movement #ClimateJustice because truly money will be useless on a dead planet &amp; we can’t eat money #FridaysForFuture #FFFNigeria #ClimateStrike https://t.co/2ClwUqQf1Z,1
12326,"How Can We Fix The Massive E-Waste Problem?

https://t.co/BsgpTpyG5j

@CNBC

#Pollution
#ClimateCrisis
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees
#twiff, 1, #Fridaysforfuture, USA, seattle",3
12327,"Nice interview on @BBCTheOneShow for @GretaThunberg's #TheClimateBook.

Is her story of climate activism a 'spheres of influence' model applicable to make any positive change? If nothing else, only connect.💚

#GretaThunberg #FridaysForFuture #EcoAnxiety

https://t.co/inQSMRRBqx",1
12328,"What do we want? We want climate justice. When do we want it? Right now. 
Today's Dhaka Climate Strike at Saheed Minar, Dhaka. 

#Fridaysforfuture #ClimateStrike #ClimateAction #PeopleNotProfit #Brighters #BSB #ActionAidBangladesh #FFFBD
@GretaThunberg @Fridays4future https://t.co/Ps7X3pipX4",1
12329,You must be the change you wish to see in the world. #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy,1
12331,"Who is responsible for stopping climate change
#FridaysForFuture",3
12333,"Scientists say “baked-in” climate warming is a myth but we must reduce emissions now!

https://t.co/D785baKRg8

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",3
12336,"Week 94!

This year we made failed to accomplish the necessary #ClimateAction. Hopefully we can start off 2022 on the right foot. Happy new year to all! 

#FridaysForFuture #ClimateActionNow #ClimateCrisis #ClimateStrike #DigitalStrike #FFFPortlandMetro https://t.co/Hi3JYDO0kM",1
12337,Students and young people are asserting their voices in their quest for a better future.#FridaysForFuture #ClimateEmergency #ClimateBrawl #ClimateActionNow #ClimateJustice,1
12338,#BoiseClimateStrike and #FridaysForFuture we’ve moved to capital and front (more traffic)! https://t.co/D2SJPgcgHW,1
12339,"Climate change is a life threatening situation that requires  immediate intervention and action but not just words

#uprootthesystem 
#fridaysforfuture 
#riseupmovement https://t.co/luAa0NQCFy",3
12340,"#FridaysForFuture: Climate Change From Space French astronaut Thomas Pesquet spent six months aboard the International Space Station (ISS) in 2021, and his view of the Earth was as alarming as it was breathtaking...  - https://t.co/jzHTYEWPa0 https://t.co/3nFtJF03eY",3
12342,"Proud to be a contributor in The World's Oceans: Geography, History, and Environment and stand in virtual support with young people who pledge to strike on Fridays for urgent climate change action. #KidLit4Climate #ClimateStrike #FridaysForFuture  @ABC_CLIO https://t.co/0lyuvWFeVh",1
12343,"Forgetting Climate in the Middle of Other Major Crises

https://t.co/spWcDnVAk2

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",3
12344,"No clean green #NewZealand
@Fonterra 'encourages' industrial-scale dairy farms

unsustainability on steroids
ruining ecosystems in NZ

all to export dried milk powder - cheap filler in  snacks, &amp; formula

@fff_tui @law4climateNZ @FFFMapCount #FridaysForFuture @GretaThunberg https://t.co/UEQo6fzQav",3
12346,"Do ya love the heat? No? Well, too bad, cuz thanks to climate change, we're getting a whole lot more than that..

https://t.co/88le16uQG2

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#twiff
#ClimateTalk
#stopfossilfuel",3
12347,#FridaysforFuture #ClimateAction #ClimateStrike We know. We’re in this together. We take action now. We innovate now. We hold leaders accountable for major movement forward.,1
12348,"“Stand For Planet”
Graphic Credit :- @MFaiqSA 
#UprootTheSystem
#StandForPlanet
#FridaysForFuture
#ActNow https://t.co/qMsk6InOvv",3
12349,".
#Climate activists demand #Cornwall Council sticks to 'carbon neutral by 2030' promise

What has your council promised &amp; what are they doing?

https://t.co/NODLDdcJrd

#ClimateChange
#climateaction   #netzero #actonclimate  #ClimateEmergency #fridaysforfuture
#",1
12350,"The Earth’s distress is evident... Throughout the [state of the environment] report is the call for Indigenous knowledge to be used respectfully, as one of the arrows in a quiver of options to better manage our environment.' #noplanetb #FridaysForFuture

https://t.co/82f0KiYBQo",3
12351,"Thanks to @BostonGlobe for printing my letter to the editor pointing out the importance of civic engagement in the effort to address climate change! If my letter moves you to get engaged, please check out @citizensclimate! #FridaysForFuture 

https://t.co/MDry3PlBiP",3
12352,"Join Us :: Fridays For Future Palo Alto :: Mar 11 at Noon - https://t.co/9PrLh8MAai
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#UprootTheSystem https://t.co/g64L0j5Onu",1
12353,"Climate impact is real 
Year 4 #FridaysForFuture week 208 at Dáil Éireann
Our seniors holding spaces, raising voices for a liveable world for all
The eco power of #craftivism the gentle art of protesting 💚🗺🧶 https://t.co/xienFglVFD",3
12354,That the climate is changing has now become clear to everyone...time for ACTION.@IYCM @Fridays4future @COP27P @NetForCommDev @GeraldKutney @KenyaCIC @PACJA1 @Climate364 #ClimateEmergency #ClimateCrisis #ClimateActionNow #FridaysForFuture,1
12357,"#Australia needs to elect more climate leaders and dump climate deniers and fossil fuels industry puppets 
#auspol #biodiversity #AirPollution #ClimateCrisis #ExtinctionRebellion #FridaysForFuture #nocoal #stopadani",1
12358,"#GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",2
12360,"Every month, more &amp; more wasted #TaxpayersMoney is spent on #FossilFuels

with no monetary return, 
only costly #CarbonEmmisions

#RenewableEnergy is the obvious future

Time to fully invest in true #RenewableEnergy sources
that don't support #GlobalTerrorism

#FridaysForFuture",3
12363,"Can Planting Billions Of Trees Halt Climate Change?

https://t.co/s9GgVS6N4Q

#Pollution
#ClimateCrisis
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees
#twiff, 1, #Fridaysforfuture, Sweden, Farsta",3
12364,"✊️✊️✊️ POWER TO THE PEOPLE!! ✊️✊️✊️

Tomorrow is the day! All over the planet people will strike, march and protest to demand world leaders to prioritise #PeopleNotProfit

More info can be found at https://t.co/8JI3qvXUz2
#FridaysForFuture #ClimateStrike https://t.co/tCOmpbOSIV",1
12365,"Climate strike week 41 

#FridaysForFuture #UprootTheSystem #IPCCReport #ClimateAction #ClimateEmergency #ClimateJustice #PeopleNotProfit 
#ClimateActionNow #climate https://t.co/I0k8BDsYw1",3
12366,"#ExtinctionRebellion #FridaysForFuture 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi, and many more lie to us

Every day. On #GlobalWarming &amp; #ClimateChange!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",3
12368,"As the news of BC’s continuing logging of old growth forests spreads, B.C.’s “Super Natural” reputation is tarnished. These unique old forests are significant on a global scale, yet our provincial government holds the responsibility for their stewardship. 
#FridaysForFuture https://t.co/DqbMrmxmba",3
12369,"“Climate activists are not perfectly sustainable and we are not asking anyone to be perfectly sustainable but what we truly want is the lifestyle switch for a better environment.”
– @Farah_mkma 

Graphic Credit :- @MFaiqSA 

#UprootTheSystem #StandForPlanet #FridaysForFuture https://t.co/L2nLgxcZy9",1
12370,".
Biden calls for #climateaction ahead of historic legislation
via @EENewsUpdates @POTUS

https://t.co/wAmHfOdLNa

#ClimateChange
#energy  #climate #renewables #netzero #RacetoZero #actonclimate #climatejustice #ClimateEmergency #globalwarming #fridaysforfuture
#",3
12372,Plant-based single-use plastics are the way forward or BPA-free durable containers. Change from within your household works. #futureradres #FridaysForFuture #Motivation,1
12373,"Internal @Shell's messaging guidance tells staff: “Please do not give the impression that Shell is willing to reduce carbon dioxide emissions to levels that do not make business sense.”

#greenwashing #carbonremoval #carbonemissions #FridaysForFuture #BigOilLies #BigOil #Shell",3
